11637,FCHSD2
11638,RELN
11639,NDUFS1
11640,RHOC
11641,SHH
11642,CPQ
11643,SPON2
11644,CD83
11645,VCL
11646,ITGB3
11647,CACYBP
11648,ISYNA1
11649,PSMC4
11650,HSPA6
11651,SORL1
11652,PSMB6
11653,CYP4B1
11654,ENG
11655,GATA4
11656,DLK1
11657,NAV2
11658,ALDH6A1
11659,PRKAA2
11660,ATP2A1
11661,DPP4
11662,SLC25A30
11663,ABCB6
11664,CES2A
11665,MAFB
11666,SLC25A20
11667,ACADS
11668,SPON1
11669,BMP5
11670,CGREF1
11671,CIT
11672,EPB41L2
11673,EXO1
11674,SLC31A1
11675,SH3KBP1
11676,PNPLA2
11677,ADRB2
11678,MAGI1
11679,DNAJC9
11680,MT1E
11681,RAB30
11682,SELL
11683,DHRS9
11684,AIF1
11685,FGFR4
11686,ITGB2
11687,NUF2
11688,SLC13A5
11689,RPS19
11690,RASD1
11691,RFTN1
11692,TRPM4
11693,COL14A1
11694,EIF1
11695,STS
11696,ERCC4
11697,PDGFRL
11698,TMT1A
11699,NCOR1
11700,CHKA
11701,RBM3
11702,AACS
11703,FCER1G
11704,MT3
11705,MTTP
11706,FAM107B
11707,LBP
11708,MACF1
11709,GLB1
11710,NID2
11711,RPS7
11712,TCF7
11713,ADGRL2
11714,CES3
11715,IFITM3
11716,ST3GAL5
11717,IL24
11718,COX1
11719,DMD
11720,SERPINB1
11721,TOP1
11722,MT1F
11723,TAC1
11724,FUT8
11725,PIK3R3
11726,SLIT3
11727,E2F7
11728,TMEM47
11729,SPRY1
11730,RBP4
11731,MCAM
11732,SDS
11733,HNRNPD
11734,GRIN2B
11735,HSD17B2
11736,ACTG2
11737,BST2
11738,CRYZ
11739,PYGM
11740,TBL1XR1
11741,APH1B
11742,PAFAH1B1
11743,DHCR24
11744,TRPV6
11745,NOS1
11746,IRAK2
11747,ALDOC
11748,UBA7
11749,FZD2
11750,SLC13A3
11751,LTF
11752,SERPINA4
11753,BLVRB
11754,CA12
11755,PRDX6
11756,SCGB1A1
11757,TLE2
11758,MT1X
11759,UBE3A
11760,ATP2B4
11761,CDT1
11762,NPC1
11763,TGFB1I1
11764,FGG
11765,PARP9
11766,PLAAT3
11767,SLCO1B2
11768,SPTAN1
11769,STEAP1
11770,PLTP
11771,AASS
11772,EEF1D
11773,AKR1B8
11774,DYRK3
11775,MLKL
11776,RAPH1
11777,FOXP1
11778,IMPA2
11779,SIPA1L2
11780,UBE2L6
11781,FAM107A
11782,KRT17
11783,SLIT2
11784,ETV5
11785,TEK
11786,CSGALNACT1
11787,SMOC1
11788,AKR1A1
11789,CAVIN1
11790,RBM47
11791,RPL10
11792,IQGAP1
11793,TP63
11794,OLFM1
11795,PIK3CD
11796,HADHA
11797,RPL3
11798,PLA1A
11799,PPARGC1B
11800,P2RX7
11801,CXCL11
11802,PFKM
11803,GATA6
11804,ALDH9A1
11805,FSTL1
11806,CENPK
11807,LAPTM5
11808,RHOBTB1
11809,AMIGO2
11810,MKNK2
11811,RIPK2
11812,CPE
11813,ECI2
11814,ADRB3
11815,ANKRD37
11816,CAVIN2
11817,CRABP2
11818,FANCI
11819,AMPD3
11820,ARF1
11821,RIPK1
11822,FGF21
11823,ANKRD12
11824,KPNB1
11825,EVA1A
11826,ABHD5
11827,MEST
11828,RABGAP1L
11829,TPD52L1
11830,MAOB
11831,PANK1
11832,PLEKHF1
11833,PTGFR
11834,RAD54L
11835,CENPM
11836,GLA
11837,PRPS1
11838,ALDH7A1
11839,FGFR3
11840,E2F3
11841,TIA1
11842,IDS
11843,DLG1
11844,ACP5
11845,C8B
11846,COQ8A
11847,KIF4A
11848,BDH2
11849,MEIS2
11850,PCTP
11851,CORO1A
11852,IL5
11853,MYBBP1A
11854,SLC34A2
11855,KIFC1
11856,AZIN1
11857,CD52
11858,KMT2A
11859,H6PD
11860,ITGB4
11861,MFAP4
11862,ORC1
11863,CAV2
11864,HDAC6
11865,NCOA3
11866,PITPNC1
11867,CSF3
11868,NIFK
11869,PPA2
11870,STOM
11871,ADAM17
11872,COL5A3
11873,DYNC1H1
11874,PRIM1
11875,ACO2
11876,SCD2
11877,TPM2
11878,MAP3K8
11879,PSMB3
11880,SLFN5
11881,IL15
11882,ITGA2
11883,CXCL14
11884,NABP1
11885,ANXA6
11886,HSPA1L
11887,NCAPG
11888,RIGI
11889,CDCA7
11890,HNRNPAB
11891,IVNS1ABP
11892,SACS
11893,UCP1
11894,RAB8B
11895,SELE
11896,BHLHE41
11897,CAMK2D
11898,LAMA3
11899,RNASE4
11900,RRAS
11901,STK17B
11902,CCT3
11903,B3GNT5
11904,KLF13
11905,SFPQ
11906,LAMA5
11907,TNFRSF25
11908,LSP1
11909,SOX17
11910,IRF8
11911,MERTK
11912,PLCB4
11913,FGB
11914,ARHGAP18
11915,CYP1A
11916,DLAT
11917,KRT14
11918,PSMA7
11919,KLF10
11920,PEBP1
11921,FAT1
11922,SRM
11923,IFI6
11924,PTGDS
11925,COMMD3
11926,PPL
11927,LPAR6
11928,BCAR1
11929,COX17
11930,VASN
11931,GLUD1
11932,BBOX1
11933,TAX1BP3
11934,CABLES1
11935,DUSP3
11936,ICAM2
11937,SERPING1
11938,FUBP1
11939,ORM2
11940,QSOX1
11941,FAM162A
11942,FABP2
11943,LTBP1
11944,TLR3
11945,SULT1C2
11946,PSMB1
11947,NDUFB2
11948,RPS24
11949,SLC39A11
11950,APOA2
11951,SLC16A6
11952,AQP7
11953,PLA2G12A
11954,AARS1
11955,CD24
11956,GSTP2
11957,PTPN21
11958,CA2
11959,NUDT7
11960,BRAF
11961,EMP3
11962,DUSP2
11963,TM4SF1
11964,LOXL2
11965,PNPLA3
11966,ANKRD1
11967,H2AZ1
11968,NTN1
11969,PKMYT1
11970,CBR3
11971,HSD17B3
11972,LRAT
11973,ANG
11974,ECHS1
11975,PRDX4
11976,SMARCA2
11977,IQGAP2
11978,ALDH1A3
11979,RIDA
11980,P4HA2
11981,ITIH3
11982,MAP3K14
11983,EML2
11984,ABCC9
11985,ADAMTSL4
11986,PLLP
11987,ATXN1
11988,FGA
11989,GALE
11990,CIITA
11991,DCBLD2
11992,KRT4
11993,ITIH4
11994,ALOX15
11995,PSEN1
11996,SEMA3C
11997,ALDH1B1
11998,TRAP1
11999,NPR3
12000,TNFRSF9
12001,SP3
12002,APOM
12003,PSMB4
12004,PSMB9
12005,KIF1B
12006,OSMR
12007,RAP1GAP
12008,NOP58
12009,PRKCH
12010,CTSK
12011,CCL4
12012,SGK2
12013,NOX1
12014,CARS1
12015,EXOSC2
12016,LAD1
12017,LGMN
12018,CTPS1
12019,PFKFB1
12020,TRAF4
12021,EIF4A2
12022,APLP2
12023,HDAC9
12024,RPL23
12025,SLC7A8
12026,CD69
12027,MMP8
12028,PRDM1
12029,PRKACA
12030,EEF1G
12031,SQOR
12032,C4B
12033,IFIH1
12034,RSRP1
12035,FRZB
12036,PDGFC
12037,GPC6
12038,ERO1A
12039,GREB1
12040,AGXT
12041,CREBRF
12042,ETV4
12043,LIPE
12044,SC5D
12045,OLFML3
12046,TFAM
12047,CSNK2A2
12048,CYP2S1
12049,DYRK2
12050,FUS
12051,SLC39A14
12052,CS
12053,GZMB
12054,LRP8
12055,SMAD6
12056,IQGAP3
12057,NRF1
12058,PDE7B
12059,CTPS2
12060,ITGA4
12061,ANGPT2
12062,SHANK2
12063,ENPEP
12064,HTATIP2
12065,ETFB
12066,SET
12067,EBP
12068,PPRC1
12069,RFC5
12070,LGALS8
12071,TGIF1
12072,CEL
12073,ERCC2
12074,RASA1
12075,SLC6A8
12076,HOPX
12077,PTH1R
12078,PML
12079,DEPTOR
12080,FOLR1
12081,RPS6KA3
12082,EIF3A
12083,SLC5A3
12084,C5
12085,DACT2
12086,UQCRC2
12087,TMEM97
12088,CRKL
12089,NBN
12090,REEP6
12091,TPD52
12092,PMEPA1
12093,CYP2A1
12094,NEAT1
12095,CCL8
12096,CCT2
12097,PKP2
12098,SULF1
12099,NEFL
12100,EPHB6
12101,LACTB
12102,RUNX1T1
12103,TENT5A
12104,EIF4G1
12105,FAM117A
12106,HES6
12107,SETD1B
12108,LCK
12109,EPB41L3
12110,DYSF
12111,AKR1C2
12112,FOXQ1
12113,G2E3
12114,IMPACT
12115,CAR2
12116,CPD
12117,LFNG
12118,FOXO4
12119,FTL
12120,PRXL2A
12121,ISG20
12122,CYP3A7
12123,TSLP
12124,CIDEC
12125,FGF7
12126,SCNN1A
12127,PRR5L
12128,FLNB
12129,ACVR1
12130,ANXA8
12131,PTN
12132,CCT8
12133,RGS5
12134,EPHA2
12135,NFE2L1
12136,RPA3
12137,RAPGEF4
12138,MEGF6
12139,PELO
12140,CBLB
12141,CD80
12142,GPC3
12143,SLC51B
12144,GREM1
12145,AADAT
12146,MCCC2
12147,MPZL2
12148,PALMD
12149,TAP2
12150,CEACAM1
12151,TRP53INP1
12152,SAPCD2
12153,RGS20
12154,CFL1
12155,CHAF1B
12156,CKAP4
12157,CRIP2
12158,PDIA6
12159,RPLP0
12160,EXOC4
12161,SNRPF
12162,ICA1
12163,INHBC
12164,ACOT13
12165,LBR
12166,NSD2
12167,SGO2
12168,TAX1BP1
12169,VAT1
12170,RBPMS
12171,OGT
12172,EHD1
12173,SMPD1
12174,H4C3
12175,MSN
12176,MYADM
12177,AUTS2
12178,EFNB1
12179,ELOVL3
12180,LGALSL
12181,PPBP
12182,PZP
12183,SPTLC2
12184,ALOX5AP
12185,ST6GAL1
12186,COL8A1
12187,FAM13A
12188,ESCO2
12189,TP73
12190,CYP3A5
12191,HOMER1
12192,NRP2
12193,SEMA3E
12194,NQO2
12195,GPD2
12196,COCH
12197,AP3S1
12198,CAPN3
12199,CRIM1
12200,PSMD1
12201,SALL1
12202,VMP1
12203,GFPT2
12204,ACER2
12205,CD3D
12206,CLDN5
12207,TPPP3
12208,UROD
12209,HHIP
12210,MYLIP
12211,CCL11
12212,NID1
12213,IGHM
12214,TUBG1
12215,PFKFB4
12216,PTPRK
12217,GC
12218,IL13RA2
12219,PSMA1
12220,ENPP1
12221,ENDOG
12222,STX3
12223,EPOR
12224,NCAM1
12225,SOS1
12226,ETFDH
12227,CRELD2
12228,HSD17B7
12229,OAS2
12230,RBBP6
12231,F2RL1
12232,CELA1
12233,NECTIN3
12234,PDE4DIP
12235,SERINC3
12236,CD3G
12237,ATG3
12238,GSPT1
12239,DNAJB11
12240,GSDME
12241,PERP
12242,HEPH
12243,MEIS1
12244,RUVBL1
12245,MYB
12246,NCAPG2
12247,PROC
12248,RASGRP3
12249,RPA2
12250,FKBP4
12251,AHRR
12252,TM7SF2
12253,LTBP2
12254,PLCG2
12255,KNSTRN
12256,SLC1A1
12257,GJA4
12258,SLC8A1
12259,ELOVL2
12260,ITGAL
12261,PLXNA2
12262,PSMB5
12263,RPS3
12264,FBP2
12265,SLC4A4
12266,TCEA3
12267,ATOX1
12268,KIF14
12269,SPRR1A
12270,TSPAN8
12271,AGO2
12272,SRSF7
12273,TARS1
12274,TGM1
12275,HAVCR1
12276,PRICKLE1
12277,PTMS
12278,SPC24
12279,GNB1
12280,TPP1
12281,JADE1
12282,MAPK11
12283,SEMA6D
12284,ANK3
12285,E2F4
12286,GRB2
12287,NOTCH2
12288,MTHFD1
12289,IKBKG
12290,ADAMTS2
12291,ERCC6L
12292,SLC38A3
12293,PLXDC2
12294,CCL24
12295,RGS10
12296,DGAT1
12297,CRK
12298,SUCLG2
12299,FHIT
12300,CYP4A8
12301,PARP12
12302,SCAPER
12303,ITGB6
12304,NRAS
12305,PNP
12306,FMO2
12307,GOT2
12308,HK1
12309,HNMT
12310,IL6R
12311,SLC12A2
12312,IMPDH2
12313,NUCB2
12314,GTF2IRD1
12315,GATM
12316,MDM1
12317,PPIF
12318,DHRS2
12319,AAMDC
12320,ADHFE1
12321,NR2F6
12322,PIGA
12323,RGL1
12324,FZD5
12325,RRAGC
12326,BCO1
12327,DDIAS
12328,RPL37
12329,BACE1
12330,THYN1
12331,IRAK1
12332,PPP1R3B
12333,SLC25A10
12334,CCL22
12335,SRRM2
12336,TRAF2
12337,HMBS
12338,SIAH2
12339,CES2E
12340,NFATC2
12341,LIPG
12342,PTGER4
12343,RAD54B
12344,RBBP4
12345,FRY
12346,JDP2
12347,STAT4
12348,CELF2
12349,CREG1
12350,PMVK
12351,RNF19B
12352,KCNN2
12353,MPDZ
12354,SUCLG1
12355,NOLC1
12356,LRIG1
12357,NCOA1
12358,RCAN2
12359,TMEM158
12360,RAD18
12361,UBL3
12362,MYCN
12363,MLPH
12364,PARPBP
12365,RASGRP1
12366,CYP2A5
12367,GNPDA1
12368,NOC3L
12369,PLEK
12370,SLC66A3
12371,PLEKHA5
12372,SMPD3
12373,LXN
12374,PSMC2
12375,FXYD3
12376,PTP4A3
12377,DDX3X
12378,COLEC12
12379,DAG1
12380,NME2
12381,NNMT
12382,SLC37A4
12383,SNX10
12384,EFHD2
12385,IFI44L
12386,DSP
12387,CXCL3
12388,EML4
12389,PLA2G7
12390,ANKRD10
12391,EEF1E1
12392,RUVBL2
12393,CDC14B
12394,RRS1
12395,DENND2B
12396,MAP4
12397,MAP4K2
12398,RPS6KA1
12399,HDAC2
12400,MB
12401,LACTB2
12402,MMP11
12403,SLC28A2
12404,RRBP1
12405,C1R
12406,CYP2C19
12407,TNNT2
12408,CPN1
12409,SLC39A10
12410,SRSF5
12411,LIN7A
12412,IRX3
12413,STEAP2
12414,FOXC1
12415,MATN2
12416,PBX1
12417,PPM1B
12418,GLDC
12419,TOB1
12420,ASPA
12421,CD8A
12422,KRT6A
12423,CDH11
12424,COL11A1
12425,HNRNPH1
12426,GDA
12427,TLE3
12428,FGF18
12429,PAMR1
12430,EPHA4
12431,PSMD12
12432,PTMA
12433,CHAT
12434,ACOT9
12435,DDIT4L
12436,MBL2
12437,PKIB
12438,TFDP2
12439,BBS2
12440,DMXL2
12441,STAT5A
12442,TARDBP
12443,SLC27A1
12444,LAMP2
12445,TINF2
12446,SLC9A1
12447,APOA5
12448,BACE2
12449,KANK1
12450,FCGR2B
12451,GPT2
12452,AHSG
12453,CCT6A
12454,JAM2
12455,MR1
12456,NBR1
12457,PIK3IP1
12458,ATP11A
12459,TMTC2
12460,RPS27
12461,TFF3
12462,CSE1L
12463,IFI35
12464,SERPINB8
12465,CTSE
12466,SSB
12467,TIMM10B
12468,FANCC
12469,PAPPA
12470,GATA2
12471,PLS3
12472,SLPI
12473,SMARCA4
12474,KIF21B
12475,TMEM176B
12476,DTL
12477,SLC38A4
12478,PRODH
12479,DDX60
12480,GALNT10
12481,ATP6V0D1
12482,VIPR1
12483,ATP5MC1
12484,PXDN
12485,TKFC
12486,OSBPL7
12487,GRB14
12488,LPCAT1
12489,SERPINI1
12490,GSTZ1
12491,PTK2B
12492,DMGDH
12493,OXCT1
12494,RPA1
12495,ACY1
12496,EIF2AK2
12497,NCOR2
12498,MEG3
12499,MIA2
12500,KCNAB2
12501,PAFAH1B3
12502,PNO1
12503,TSPAN12
12504,FAF1
12505,SF3A2
12506,SPR
12507,LGALS2
12508,BIN1
12509,CH25H
12510,F8
12511,NAV1
12512,SLC46A3
12513,TRIM16
12514,CCN5
12515,CEBPG
12516,LPO
12517,PAX6
12518,PELI1
12519,PFKL
12520,TEF
12521,TET2
12522,LGR5
12523,ALDH3B1
12524,CLK1
12525,NPR2
12526,RRP12
12527,RXRG
12528,TSR1
12529,BMP6
12530,ROCK2
12531,NOCT
12532,DUSP8
12533,HNRNPA3
12534,TMSB4X
12535,CIRBP
12536,GUSB
12537,MAP1B
12538,MITF
12539,SCARA5
12540,SSR3
12541,FIGN
12542,LRRN3
12543,EHD4
12544,TOMM20
12545,CYP27B1
12546,THOC2
12547,UMPS
12548,VGLL4
12549,OPA1
12550,ATP6V1A
12551,CHAF1A
12552,COX5B
12553,TM6SF1
12554,LRG1
12555,POLG2
12556,C9
12557,ACSM3
12558,MTSS1
12559,HPX
12560,CYGB
12561,FBLN2
12562,NCEH1
12563,AKR1D1
12564,CCR7
12565,STK39
12566,TJP2
12567,BMPER
12568,AKAP9
12569,UGT1A7
12570,PTPRS
12571,ERBB4
12572,IL23A
12573,ANO1
12574,CPNE8
12575,SLC25A47
12576,ALDH1L2
12577,BOK
12578,CALB2
12579,PRMT1
12580,SMC1A
12581,CAMTA1
12582,HNF1A
12583,ST3GAL1
12584,APOD
12585,ILK
12586,PCSK6
12587,NARS1
12588,SERPINC1
12589,ABHD1
12590,TNIP1
12591,GRK5
12592,AKR1B7
12593,DNAJA4
12594,ELF1
12595,REV1
12596,CD40LG
12597,DYNLL1
12598,MYH11
12599,NPAS2
12600,P2RY2
12601,RPL10A
12602,SRSF2
12603,VEGFB
12604,C1QA
12605,FARSB
12606,LTBP4
12607,ST8SIA4
12608,LAMA2
12609,REEP3
12610,ERP27
12611,ACP3
12612,RHBDF1
12613,HPSE
12614,PDK2
12615,RETSAT
12616,FEZ2
12617,RAB3D
12618,DLG4
12619,SKI
12620,FANCG
12621,KANK4
12622,TCP1
12623,CARHSP1
12624,PPP1R16B
12625,AXIN1
12626,MLEC
12627,NCK2
12628,SCAMP5
12629,UBE2S
12630,EEF2K
12631,NPC2
12632,S1PR3
12633,SLC19A1
12634,CD4
12635,CYFIP2
12636,FANCA
12637,PF4
12638,SERPINB9
12639,LPGAT1
12640,MFN1
12641,NR5A2
12642,PROX1
12643,FAM20C
12644,LDHD
12645,CYP2C55
12646,BCOR
12647,GART
12648,CDCP1
12649,IFRD2
12650,MYCL
12651,SERPINB1A
12652,CAPRIN1
12653,BRD2
12654,GRAMD2B
12655,PSME1
12656,TOP2B
12657,ACOT7
12658,CDKN2D
12659,CRY2
12660,TST
12661,CHST15
12662,RANGAP1
12663,SLC4A7
12664,MAPK6
12665,PILRA
12666,CLEC2D
12667,MBD1
12668,ACSS1
12669,FZD4
12670,LMNB2
12671,SLC7A7
12672,DECR2
12673,TLR5
12674,OASL
12675,PTPN1
12676,BCL10
12677,NEFH
12678,TENT5B
12679,CLOCK
12680,PSMA4
12681,CCDC86
12682,MECOM
12683,UCK2
12684,NECTIN2
12685,TXN2
12686,CYP2A4
12687,OXTR
12688,RHBDF2
12689,GALNT14
12690,TBXAS1
12691,COL7A1
12692,DKC1
12693,PPP2CA
12694,PRKAB2
12695,GPHN
12696,VAMP8
12697,PIM2
12698,TNFRSF14
12699,EGLN1
12700,PA2G4
12701,PARP14
12702,HEBP2
12703,SDF2L1
12704,SLC22A4
12705,SIGMAR1
12706,CYP2C12
12707,RORC
12708,LHFPL6
12709,ARHGAP11A
12710,DCK
12711,FKBP11
12712,ELK4
12713,ERO1B
12714,GAL
12715,LAP3
12716,MND1
12717,DOCK4
12718,AGER
12719,AOX3
12720,SLC17A2
12721,HNRNPK
12722,ACOT3
12723,EPB41L5
12724,PLAA
12725,RNF13
12726,ACTG1
12727,SLC26A2
12728,ATP6V1B2
12729,CNTN1
12730,MYL1
12731,MYO6
12732,ERP29
12733,ANKRD11
12734,TTC3
12735,RARRES1
12736,SETD7
12737,VASP
12738,TIFA
12739,HOXA5
12740,LYST
12741,PRKAR2B
12742,INPP5D
12743,PDE4D
12744,RACK1
12745,ADORA2A
12746,PDZD2
12747,RBBP8
12748,RPS3A
12749,SON
12750,HYAL1
12751,PIDD1
12752,TNS3
12753,ATP7A
12754,SMYD3
12755,KLF15
12756,RDX
12757,MIR27A
12758,NFYA
12759,OSBPL1A
12760,PRKAB1
12761,RHOQ
12762,SHB
12763,ELN
12764,MAPRE1
12765,PCCA
12766,RAD51B
12767,PRSS8
12768,SCN5A
12769,FAM111A
12770,KLHL21
12771,UBE2D3
12772,FZD7
12773,NOD1
12774,RAP1GAP2
12775,RNF43
12776,S100A13
12777,FUCA1
12778,RBMS1
12779,S100A1
12780,CALCA
12781,VOPP1
12782,NUP210
12783,PRKCQ
12784,PSIP1
12785,ITGB8
12786,MAD1L1
12787,OAS1
12788,GPM6A
12789,GALNT7
12790,IFITM2
12791,EIF4EBP2
12792,LOXL1
12793,SLC1A4
12794,TMCC3
12795,CSPG4
12796,ENAH
12797,MN1
12798,NDUFA4
12799,RPL13
12800,PPFIBP1
12801,TYROBP
12802,CXCR2
12803,APBB2
12804,DPT
12805,MBNL3
12806,MTCH2
12807,QPCT
12808,RAB32
12809,RAMP2
12810,SNRNP70
12811,BASP1
12812,ABHD14B
12813,RAI14
12814,CYP2C40
12815,CKMT2
12816,KHDRBS3
12817,LDB3
12818,OGA
12819,MAL
12820,PLAGL1
12821,RARG
12822,CLGN
12823,MAPK7
12824,SP100
12825,AKR1C14
12826,F13A1
12827,CYB5B
12828,DPYSL3
12829,HEY1
12830,DEGS1
12831,DMXL1
12832,VCPIP1
12833,SEC62
12834,AIFM2
12835,POLD1
12836,AK2
12837,ATP1A3
12838,CPM
12839,LYAR
12840,NUCKS1
12841,RNASEH2A
12842,FDXR
12843,ADORA1
12844,CSNK2A1
12845,HMOX2
12846,TCTN1
12847,PDLIM7
12848,PLCG1
12849,TXNDC16
12850,CAB39
12851,SCP2
12852,EI24
12853,ENPP3
12854,NUDT4
12855,DDR1
12856,RPS15A
12857,SLC10A2
12858,PLP2
12859,FSTL3
12860,TMEFF2
12861,UPP2
12862,FBLN5
12863,PGM1
12864,CYP24A1
12865,SERPINA1
12866,FAH
12867,LRRK2
12868,MED1
12869,EIF4A1
12870,SCARB2
12871,ABLIM3
12872,PDIA5
12873,PIP5K1B
12874,ACBD5
12875,ATP1B2
12876,LPAR1
12877,PHB1
12878,RHOU
12879,SLCO4A1
12880,FOXP3
12881,SULT1C1
12882,OGN
12883,CYP2C
12884,CCDC92
12885,MCM8
12886,TCF21
12887,TRAFD1
12888,GZMA
12889,NEBL
12890,TENM3
12891,TPMT
12892,ABAT
12893,MVK
12894,GRPEL1
12895,OTC
12896,SLC6A12
12897,NUAK1
12898,SLC39A6
12899,CPEB3
12900,CTSF
12901,VGF
12902,CYFIP1
12903,CCN4
12904,COBL
12905,USP10
12906,PTPN6
12907,CYP2C37
12908,AP1S1
12909,MYO5A
12910,C8G
12911,PCSK5
12912,GASK1B
12913,PREX1
12914,SYNE2
12915,MUC5AC
12916,MBNL2
12917,LIMK1
12918,MSI2
12919,NSDHL
12920,PSMC3IP
12921,RNF213
12922,SKAP2
12923,EHF
12924,EFHD1
12925,IRF6
12926,KCNJ2
12927,P2RX4
12928,NKTR
12929,PSMC5
12930,GAS7
12931,BCKDHA
12932,DNAJB2
12933,EIF4G2
12934,F7
12935,GDNF
12936,IER5L
12937,SIPA1L1
12938,ADGRV1
12939,INPP4B
12940,CLDN11
12941,DLL1
12942,PPP1R10
12943,ADAM19
12944,ALDH1A2
12945,IREB2
12946,PLCE1
12947,POLE
12948,SEC61A1
12949,SPDL1
12950,CDC27
12951,HMBOX1
12952,SRPK2
12953,ABHD6
12954,RERE
12955,SLC2A6
12956,SLC47A1
12957,REPS1
12958,SKIC8
12959,CLEC11A
12960,PCLO
12961,TUSC3
12962,DLL4
12963,MFAP2
12964,CACNA1C
12965,CEMIP
12966,UTRN
12967,ADAMTS4
12968,ALOX12
12969,COBLL1
12970,EPS8L2
12971,GALNT3
12972,NPDC1
12973,PIMREG
12974,SMPDL3A
12975,MEF2A
12976,COL2A1
12977,HBP1
12978,HNRNPU
12979,KAT2B
12980,SYT8
12981,LIPA
12982,TSHZ1
12983,CCR1
12984,ACOT4
12985,CCN3
12986,GIPC2
12987,MIS18BP1
12988,SAA3
12989,SERPIND1
12990,SLK
12991,UGT1A10
12992,KHK
12993,PAK2
12994,PRSS12
12995,FKBP14
12996,PRG4
12997,CAMK2N1
12998,FLNC
12999,GFRA2
13000,RPS6KA5
13001,SH3BP5
13002,PSMB10
13003,DIAPH3
13004,PELI2
13005,TP53BP2
13006,TBC1D4
13007,ACADSB
13008,NCOA4
13009,PRKAR1B
13010,STARD13
13011,ATP1A2
13012,FNBP4
13013,LONRF3
13014,PPP2R2A
13015,TLE1
13016,C1QBP
13017,ANGPTL2
13018,CBX4
13019,MYL6
13020,ADK
13021,SDHB
13022,CACNA1D
13023,PARD3
13024,TTPA
13025,HSPG2
13026,CXCL6
13027,CLCA1
13028,CMBL
13029,DPYS
13030,PAK1
13031,L1CAM
13032,TANK
13033,FIGNL1
13034,GMFB
13035,PCYT2
13036,CAST
13037,CCL9
13038,CSF3R
13039,RFC2
13040,ACSS3
13041,GARS1
13042,OBP3
13043,LAMA1
13044,NNT
13045,SNRPE
13046,SRPX2
13047,PRDM16
13048,LRRC8D
13049,OSR2
13050,P2RY6
13051,ALDH18A1
13052,CACNA1G
13053,SH3BGRL3
13054,ATP5PO
13055,GYS1
13056,MDM4
13057,EMG1
13058,PKDCC
13059,PPP1R2
13060,GPX7
13061,CTHRC1
13062,SEMA7A
13063,GARNL3
13064,NAT1
13065,BAMBI
13066,GCA
13067,HEXB
13068,IVD
13069,KLKB1
13070,MPZL1
13071,PCOLCE
13072,PHYH
13073,POU2F2
13074,PPP1R13L
13075,SETD5
13076,SLC23A2
13077,SLC25A13
13078,TNNC1
13079,MRPL50
13080,CXADR
13081,LAMB2
13082,H1-2
13083,RCC2
13084,CACNA2D1
13085,FBN2
13086,SLC25A25
13087,BCL6B
13088,PTPRM
13089,TPR
13090,LRR1
13091,CCNT1
13092,CHD7
13093,FLRT3
13094,LGR4
13095,RETREG1
13096,SAMD9
13097,GDF10
13098,AGTR1
13099,SPRY4
13100,MAGED2
13101,AKAP1
13102,KIF18A
13103,CAVIN3
13104,CDK2AP2
13105,DNER
13106,FLOT1
13107,IL2RB
13108,UBB
13109,MMUT
13110,NCOA2
13111,DSN1
13112,HDAC3
13113,MT1G
13114,SLC38A1
13115,HSD17B8
13116,TNK2
13117,RPS6KA2
13118,ADCY7
13119,DHRS4
13120,MTR
13121,BORA
13122,DLG2
13123,SELP
13124,HMGN2
13125,LRP4
13126,NCF4
13127,SEMA3A
13128,SLCO3A1
13129,DAPL1
13130,FMO4
13131,APOH
13132,CAPZB
13133,COX7C
13134,KMT2C
13135,MAP2K7
13136,S100A14
13137,SPRY2
13138,TOPBP1
13139,ABCC8
13140,USP7
13141,CSNK1E
13142,OIP5
13143,CYLD
13144,SKA1
13145,TRIM59
13146,ADH7
13147,IGF2BP3
13148,ABL2
13149,BARD1
13150,B4GALT1
13151,MMD2
13152,PFN1
13153,PLIN3
13154,SERPINF2
13155,ROBO1
13156,NR3C2
13157,CDH5
13158,TMTC1
13159,AMPD2
13160,SDAD1
13161,AZGP1
13162,EHD2
13163,EPHB3
13164,KAT6B
13165,PLEKHO1
13166,SELENOI
13167,SEMA3F
13168,CLEC7A
13169,NAA15
13170,S100G
13171,SLC22A8
13172,BTF3
13173,KNL1
13174,PTGER2
13175,PXMP2
13176,AMD1
13177,CAMK2G
13178,CDK5R1
13179,SUSD2
13180,ILF3
13181,PGS1
13182,DCT
13183,HIBCH
13184,SAMHD1
13185,SDCBP
13186,CSTA
13187,HDGF
13188,TBX21
13189,POLD4
13190,CSAD
13191,PDE2A
13192,MFSD2A
13193,MS4A1
13194,JMJD1C
13195,RASSF4
13196,RTP4
13197,SEC24D
13198,SEC31A
13199,JAG2
13200,RASA3
13201,SNRPA
13202,UGT2B7
13203,PI4K2B
13204,GLRX3
13205,TAPBP
13206,HNRNPC
13207,PON3
13208,CELSR1
13209,MYEF2
13210,TIMM17A
13211,ACAA1
13212,F10
13213,MYO1D
13214,PCCB
13215,PLAC8
13216,CPXM1
13217,NPY
13218,SLC16A2
13219,AADAC
13220,HECTD1
13221,IRAG2
13222,RFC1
13223,GEMIN2
13224,MMP15
13225,SERPINB5
13226,COX4I1
13227,ABI1
13228,DLGAP4
13229,CABYR
13230,GPR35
13231,MASP1
13232,PYGB
13233,CRAT
13234,FCHO2
